cs_j7379_NARG2,NARG2
cs_j10421_ACVRL1,ACVRL1
cs_j6058_C1orf63,C1orf63
cs_q6679_WNT4,WNT4
cs_b6971_TUBGCP3,TUBGCP3
cs_b9373_LIMK2,LIMK2
cs_j10875_DPYSL5,DPYSL5
cs_j13224_MRPS24,MRPS24
cs_q6435_C9orf25,C9orf25
cs_j10551_POLR3E,POLR3E
cs_b8743_PTTG1,PTTG1
cs_b6738_CADM1,CADM1
cs_j8055_RAB31,RAB31
cs_j4994_LRRTM4,LRRTM4
cs_j5982_TMEM72,TMEM72
cs_j6947_PCNA,PCNA
cs_b8111_SMU1,SMU1
cs_j10385_DHX30,DHX30
cs_b7060_WDR3,WDR3
cs_b6777_TRIM31,TRIM31
cs_j12935_C5orf28,C5orf28
cs_q6741_GSG1,GSG1
cs_j8552_RCC1,RCC1
cs_j6688_DOK3,DOK3
cs_b11653_SLC22A5,SLC22A5
cs_j7604_FOXD4L6,FOXD4L6
cs_q8294_GTPBP5,GTPBP5
cs_j9236_KIAA0141,KIAA0141
cs_b4341_SDS,SDS
cs_q11329_CDS2,CDS2
cs_j5960_TSGA13,TSGA13
cs_j10949_TRAPPC1,TRAPPC1
cs_j13118_VAMP4,VAMP4
cs_q8380_EEF1A2,EEF1A2
cs_q10306_FERD3L,FERD3L
cs_b7808_ATP1B4,ATP1B4
cs_q8161_NLGN4Y,NLGN4Y
cs_q5408_PARP11,PARP11
cs_j12002_SPINLW1,SPINLW1
cs_b6340_RDH11,RDH11
cs_j6448_DDX19B,DDX19B
cs_j6105_KLK5,KLK5
cs_q5374_XPA,XPA
cs_q6784_TSNAX,TSNAX
cs_q7459_ASMTL,ASMTL
cs_q7033_BCL6B,BCL6B
cs_q9334_MTX2,MTX2
cs_q9884_CPNE2,CPNE2
cs_q10099_MRPS24,MRPS24
cs_j9967_PGLYRP1,PGLYRP1
cs_b8116_MIOX,MIOX
cs_b8481_STXBP3,STXBP3
cs_q5069_OR51E2,OR51E2
cs_b5461_HLF,HLF
cs_j12017_C17orf106,C17orf106
cs_q10634_PLD5,PLD5
cs_q7892_EMR1,EMR1
cs_j6171_NPDC1,NPDC1
cs_j12062_SEC14L3,SEC14L3
cs_j12316_INPP5E,INPP5E
cs_b10866_ASF1A,ASF1A
cs_q5551_MAP4K3,MAP4K3
cs_b5339_FBXO17,FBXO17
cs_q11114_EPS8,EPS8
cs_q10819_HECTD3,HECTD3
cs_b10445_TMEM22,TMEM22
cs_b10337_ARHGAP19,ARHGAP19
cs_b10218_SERPIND1,SERPIND1
cs_q7663_PRPF19,PRPF19
cs_b4807_RNF144A,RNF144A
cs_q8629_ILK,ILK
cs_j11536_ARFGAP1,ARFGAP1
cs_j9945_TUSC5,TUSC5
cs_q5160_ARHGAP28,ARHGAP28
cs_b7750_DNASE1L2,DNASE1L2
cs_q9075_SLC2A2,SLC2A2
cs_b10648_CXXC1,CXXC1
cs_b5545_C4orf29,C4orf29
cs_j3939_HK3,HK3
cs_j6901_HLA-DPA1,HLA-DPA1
cs_j8273_NR1I2,NR1I2
cs_b8621_SYNCRIP,SYNCRIP
cs_j10668_AGTPBP1,AGTPBP1
cs_j6239_HOGA1,HOGA1
cs_j10930_PPP1R16B,PPP1R16B
cs_q9386_PROZ,PROZ
cs_j9360_CFLAR,CFLAR
cs_q8922_PDIA4,PDIA4
cs_b9058_RACGAP1,RACGAP1
cs_j11666_PADI1,PADI1
cs_b7505_CLASP2,CLASP2
cs_b5611_HLA-DRB3,HLA-DRB3
cs_q9028_ECD,ECD
cs_b9201_TRMT2A,TRMT2A
cs_q9588_MVP,MVP
cs_q5376_ADH5,ADH5
cs_j15273_PTPN20A,PTPN20A
cs_b11916_KLHL10,KLHL10
cs_j10745_THEM4,THEM4
cs_j4524_CRYM,CRYM
cs_j7052_WWTR1,WWTR1
cs_j10034_GC,GC
cs_b6778_PIGM,PIGM
cs_q8355_MPP1,MPP1
cs_j11887_HIF1AN,HIF1AN
cs_b12348_AMBN,AMBN
cs_b5372_MOG,MOG
cs_b9092_GLT25D2,GLT25D2
cs_b5090_RBM33,RBM33
cs_j11668_MUM1,MUM1
cs_b10985_GLT1D1,GLT1D1
cs_j12773_LRRC57,LRRC57
cs_b8304_PLEKHA1,PLEKHA1
cs_b8391_SNX32,SNX32
cs_j10586_ALCAM,ALCAM
cs_b5337_C22orf25,C22orf25
cs_b12350_INPP5K,INPP5K
cs_j10913_ARHGEF7,ARHGEF7
cs_j11099_UBAC1,UBAC1
cs_j9085_CDC20B,CDC20B
cs_q9577_HRC,HRC
cs_j6443_OBFC1,OBFC1
cs_q6633_CDC20B,CDC20B
cs_b9759_LMNA,LMNA
cs_j11746_NHSL2,NHSL2
cs_j6431_PVRL3,PVRL3
cs_b9133_RECK,RECK
cs_q5402_RCN1,RCN1
cs_b4127_LRRC29,LRRC29
cs_j11541_NOLC1,NOLC1
cs_q5177_Sept1,Sept1
cs_b4829_SNX11,SNX11
cs_q5362_PAQR5,PAQR5
cs_q10139_HS1BP3,HS1BP3
cs_b5089_ASXL2,ASXL2
cs_q4802_FBXL18,FBXL18
cs_b11722_MED1,MED1
cs_b5622_GJB4,GJB4
cs_q8861_VWA2,VWA2
cs_j6627_AURKB,AURKB
cs_j11863_FOXA3,FOXA3
cs_j13853_DIRAS2,DIRAS2
cs_b8318_WDFY1,WDFY1
cs_q8200_PDK4,PDK4
cs_b9120_IL29,IL29
cs_q9927_MRPS7,MRPS7
cs_j8967_C17orf105,C17orf105
cs_b5642_STX5,STX5
cs_b7165_IL23R,IL23R
cs_b5224_UNKL,UNKL
cs_q6672_TMEM38A,TMEM38A
cs_j13307_GTF3C3,GTF3C3
cs_j10988_PPP4R4,PPP4R4
cs_q4679_PRMT6,PRMT6
cs_j13567_ZFAND6,ZFAND6
cs_b11083_BRMS1,BRMS1
cs_j12968_FAM167A,FAM167A
cs_b12022_ATP5G3,ATP5G3
cs_j7509_ST8SIA5,ST8SIA5
cs_b5794_RSAD2,RSAD2
cs_j7105_TRHR,TRHR
cs_q9072_SETMAR,SETMAR
cs_j10495_MAK16,MAK16
cs_q7714_POLM,POLM
cs_b3819_MYEOV,MYEOV
cs_j9762_ZNF490,ZNF490
cs_j5409_SNX11,SNX11
cs_j7270_UBXN2B,UBXN2B
cs_j7365_JSRP1,JSRP1
cs_b9071_KLKB1,KLKB1
cs_b10069_TNFRSF10A,TNFRSF10A
cs_q4611_PILRA,PILRA
cs_j12809_CCT7,CCT7
cs_q7513_C19orf57,C19orf57
cs_b12125_MRPL34,MRPL34
cs_j9413_TINAGL1,TINAGL1
cs_j9754_APEX2,APEX2
cs_b12318_MYO6,MYO6
cs_b13076_PFKM,PFKM
cs_j4532_TNFRSF17,TNFRSF17
cs_b10646_TMCC1,TMCC1
cs_j6416_MCAM,MCAM
cs_q9969_VAPA,VAPA
cs_q5345_FCN1,FCN1
cs_b3712_FOXR2,FOXR2
cs_b10443_B3GNT1,B3GNT1
cs_j13615_FGF9,FGF9
cs_q10307_DNAJC2,DNAJC2
cs_j13085_EPHA7,EPHA7
cs_b10815_DKK3,DKK3
cs_q8285_ACY1,ACY1
cs_j12913_CALN1,CALN1
cs_j11281_TBC1D15,TBC1D15
cs_j9860_CDNF,CDNF
cs_j4877_CCDC158,CCDC158
cs_q5347_MPPED1,MPPED1
cs_b6367_MYLK4,MYLK4
cs_q10395_UQCRH,UQCRH
cs_b5762_RFX3,RFX3
cs_q7646_CYP2A7,CYP2A7
cs_q8073_SPG20,SPG20
cs_j9447_IRF9,IRF9
cs_q7729_EIF2B1,EIF2B1
cs_q4908_VSIG4,VSIG4
cs_j10245_NUAK2,NUAK2
cs_b9404_DDX31,DDX31
cs_b11920_KIAA1009,KIAA1009
cs_q10625_MYLIP,MYLIP
cs_j7057_LHX9,LHX9
cs_j7222_ABLIM1,ABLIM1
cs_b12297_MAGEE1,MAGEE1
cs_j13762_RPL18,RPL18
cs_b4826_MRRF,MRRF
cs_q4879_PARP16,PARP16
cs_j12107_PAX4,PAX4
cs_j6908_C1orf111,C1orf111
cs_j11517_RNF170,RNF170
cs_j12728_TTLL7,TTLL7
cs_b10381_PIGA,PIGA
cs_j10215_KIAA1467,KIAA1467
cs_b8582_POLE2,POLE2
cs_b6709_LRRC42,LRRC42
cs_j3513_MAGEA10,MAGEA10
cs_j10014_PPARG,PPARG
cs_j7972_DCLRE1C,DCLRE1C
cs_j11677_FARP2,FARP2
cs_b5014_BCL2L12,BCL2L12
cs_b9239_FAM114A2,FAM114A2
cs_q7803_GIMAP8,GIMAP8
cs_q8489_MMP9,MMP9
cs_q11000_VTCN1,VTCN1
cs_j4976_PLAC1,PLAC1
cs_b8655_GPR114,GPR114
cs_j13048_NRN1,NRN1
cs_j6568_GNAI1,GNAI1
cs_b6896_ZBTB46,ZBTB46
cs_j11892_EIF2B2,EIF2B2
cs_q7105_HERC3,HERC3
cs_q10754_FAM158A,FAM158A
cs_j8958_DNAJC30,DNAJC30
cs_j9826_CPSF4L,CPSF4L
cs_b12744_GPX7,GPX7
cs_b8887_SNX21,SNX21
cs_j12247_SERPINB13,SERPINB13
cs_j10919_CCDC110,CCDC110
cs_j5535_ETHE1,ETHE1
cs_b8893_TXNDC9,TXNDC9
cs_b11617_ZNF544,ZNF544
cs_b11153_TRMT11,TRMT11
cs_q9813_EXT2,EXT2
cs_b7023_VIPR2,VIPR2
cs_b5895_PPM1A,PPM1A
cs_q10023_C1orf64,C1orf64
cs_q7522_DYNC1I1,DYNC1I1
cs_q4373_CDC73,CDC73
cs_j12593_HLA-G,HLA-G
cs_q5714_SYT11,SYT11
cs_j10700_TIMM50,TIMM50
cs_q7114_NOB1,NOB1
cs_j11764_SPATA5L1,SPATA5L1
cs_j4389_NFKBIA,NFKBIA
cs_b6143_AKR1C3,AKR1C3
cs_j5213_GINS3,GINS3
cs_j11499_AGPAT3,AGPAT3
cs_q7796_PAK6,PAK6
cs_j10366_C3orf43,C3orf43
cs_j9382_FAF2,FAF2
cs_j10310_RAB15,RAB15
cs_b10414_ERMAP,ERMAP
cs_j13189_POLR3GL,POLR3GL
cs_j13282_MANBAL,MANBAL
cs_b4634_REEP2,REEP2
cs_j9688_INTS10,INTS10
cs_j6076_VAX2,VAX2
cs_b6067_AKR1C1,AKR1C1
cs_b8876_VTN,VTN
cs_j13608_UBE2E3,UBE2E3
cs_j8481_LIMCH1,LIMCH1
cs_q9811_CD44,CD44
cs_q6283_HERC2,HERC2
cs_j10806_KIF1B,KIF1B
cs_q10593_TUBG2,TUBG2
cs_j13799_RHOH,RHOH
cs_j13088_PRKAG2,PRKAG2
cs_b7178_CD96,CD96
cs_q4471_CDK18,CDK18
cs_j12898_CDIPT,CDIPT
cs_b12230_C16orf87,C16orf87
cs_b9096_ARNTL,ARNTL
cs_j5529_TWF1,TWF1
cs_q4404_FGFR1OP,FGFR1OP
cs_b5091_HOXC4,HOXC4
cs_b10844_BHLHA15,BHLHA15
cs_b10944_FAM8A1,FAM8A1
cs_b9366_ALOX5,ALOX5
cs_j7016_ANXA10,ANXA10
cs_j9358_HTR3C,HTR3C
cs_j12280_C8G,C8G
cs_j4934_TMEM123,TMEM123
cs_q4390_PPME1,PPME1
cs_j12348_BBS12,BBS12
cs_q7710_SLC47A1,SLC47A1
cs_q11021_ZNF747,ZNF747
cs_b9141_EXOG,EXOG
cs_q7957_RNF217,RNF217
cs_j11339_C9,C9
cs_q8560_SLC1A5,SLC1A5
cs_q5539_STX18,STX18
cs_q8600_PDLIM7,PDLIM7
cs_q10297_ERLIN1,ERLIN1
cs_q5719_DOCK8,DOCK8
cs_j6870_FAHD2A,FAHD2A
cs_q7467_ITK,ITK
cs_b10971_FABP2,FABP2
cs_q10384_COX6B1,COX6B1
cs_b11249_STARD13,STARD13
cs_q10021_APTX,APTX
cs_j10514_NCR1,NCR1
cs_q9987_C1orf124,C1orf124
cs_q6411_C1orf220,C1orf220
cs_b10712_MAPK8IP1,MAPK8IP1
cs_j10607_TBCCD1,TBCCD1
cs_j7334_FBLN7,FBLN7
cs_j10067_RTN4R,RTN4R
cs_b13165_NDUFB11,NDUFB11
cs_j10192_RFX5,RFX5
cs_q10493_CPLX3,CPLX3
cs_j10797_HSPD1,HSPD1
cs_j8897_NR1I3,NR1I3
cs_b10379_GATAD2A,GATAD2A
cs_q8869_INSL5,INSL5
cs_b8091_UBXN4,UBXN4
cs_b12224_CKLF,CKLF
cs_q4881_CRHBP,CRHBP
cs_b5858_A4GALT,A4GALT
cs_q9373_NFYC,NFYC
cs_j13299_MYL6,MYL6
cs_j9727_PLXNA4,PLXNA4
cs_b9350_TMEM53,TMEM53
cs_j6556_PTGFR,PTGFR
cs_q7929_ICMT,ICMT
cs_b11071_FAM109B,FAM109B
cs_q8216_RAD23B,RAD23B
cs_q4771_DHRS2,DHRS2
cs_j6565_C14orf148,C14orf148
cs_b10114_SLC44A5,SLC44A5
cs_b8129_ABHD12B,ABHD12B
cs_b5547_TGFBR2,TGFBR2
cs_q7079_ARHGAP36,ARHGAP36
cs_b12937_RINT1,RINT1
cs_j11631_PATZ1,PATZ1
cs_j13757_GLRX3,GLRX3
cs_j4383_AMMECR1L,AMMECR1L
cs_q7029_SH2D4A,SH2D4A
cs_j10303_MOBKL2C,MOBKL2C
cs_q10545_TBC1D9,TBC1D9
cs_b10278_ANGPTL3,ANGPTL3
cs_b7782_WDR53,WDR53
cs_j7118_AQP4,AQP4
cs_b7820_C14orf149,C14orf149
cs_q4644_FAM177A1,FAM177A1
cs_b8397_AIMP1,AIMP1
cs_q10540_ZCCHC14,ZCCHC14
cs_b8581_SNX1,SNX1
cs_j7697_ABHD2,ABHD2
cs_q7971_MUC1,MUC1
cs_b10948_RCCD1,RCCD1
cs_q5046_NR2E3,NR2E3
cs_b8673_MAOA,MAOA
cs_b8117_ESD,ESD
cs_j13408_ECT2,ECT2
cs_q9606_CSAG1,CSAG1
cs_j6214_MMS19,MMS19
cs_j6531_PRPSAP1,PRPSAP1
cs_q6558_GEM,GEM
cs_q4944_IFI30,IFI30
cs_b8121_C10orf81,C10orf81
cs_j10573_TNXB,TNXB
cs_b9259_TEKT3,TEKT3
cs_b6716_ACTL6A,ACTL6A
cs_q8500_HLCS,HLCS
cs_q10706_CLDN7,CLDN7
cs_q5785_CORO1A,CORO1A
cs_q10508_HN1,HN1
cs_q6704_RD3,RD3
cs_q7058_CPA6,CPA6
cs_j11295_NR2C2,NR2C2
cs_j10793_NSUN2,NSUN2
cs_j6626_IL12RB1,IL12RB1
cs_b5925_FAHD2A,FAHD2A
cs_j9140_MED19,MED19
cs_q10544_ATF7IP,ATF7IP
cs_j8683_ERCC1,ERCC1
cs_b8979_SRBD1,SRBD1
cs_b8092_EDC3,EDC3
cs_q4376_ECI2,ECI2
cs_b7901_C1orf135,C1orf135
cs_q9806_TMCC2,TMCC2
cs_b9342_ATPAF2,ATPAF2
cs_b5935_FSD1L,FSD1L
cs_j9339_CPVL,CPVL
cs_b10091_C16orf58,C16orf58
cs_q10584_CLU,CLU
cs_b9250_SLC2A6,SLC2A6
cs_j11354_USH1G,USH1G
cs_j8153_TSGA10IP,TSGA10IP
cs_j6490_AUP1,AUP1
cs_b10271_OLFM3,OLFM3
cs_j4272_TMEM55B,TMEM55B
cs_j6689_CDKL5,CDKL5
cs_b10547_HYAL3,HYAL3
cs_q6658_ELMO1,ELMO1
cs_b8969_ZNF221,ZNF221
cs_j11609_ARRDC3,ARRDC3
cs_b8625_ATG9A,ATG9A
cs_q8043_GLB1,GLB1
cs_b9034_BIRC2,BIRC2
cs_b11482_PRPF38B,PRPF38B
cs_q9812_LRCH3,LRCH3
cs_j11473_GMDS,GMDS
cs_b8950_SHPK,SHPK
cs_b5127_KITLG,KITLG
cs_j8484_SLC23A2,SLC23A2
cs_b7030_ZSCAN20,ZSCAN20
cs_j6628_C20orf4,C20orf4
cs_b10735_ABHD5,ABHD5
cs_b10697_SIGLEC10,SIGLEC10
cs_b9123_ARHGEF38,ARHGEF38
cs_j12080_OMD,OMD
cs_q8618_INTS12,INTS12
cs_q5145_RRM2,RRM2
cs_j7925_SGK1,SGK1
cs_j11297_RC3H2,RC3H2
cs_q6760_MUDENG,MUDENG
cs_q10316_MYL2,MYL2
cs_j6668_SSBP4,SSBP4
cs_b11558_PRPF3,PRPF3
cs_q8804_FDFT1,FDFT1
cs_j10262_GLB1L2,GLB1L2
cs_j10672_ZNF462,ZNF462
cs_j11004_OLFML3,OLFML3
cs_b11518_HSDL2,HSDL2
cs_b10241_GABRA6,GABRA6
cs_j6777_CDK7,CDK7
cs_b4417_CD3E,CD3E
cs_b11940_LRRC4,LRRC4
cs_q9851_ZNF225,ZNF225
cs_b7610_C10orf85,C10orf85
cs_b13023_RER1,RER1
cs_j12211_XKRX,XKRX
cs_q6634_PECR,PECR
cs_j6982_DBC1,DBC1
cs_j10077_LYZL2,LYZL2
cs_j12665_TMEM214,TMEM214
cs_b10729_SUZ12,SUZ12
cs_j5801_CD1B,CD1B
cs_b6900_MAP3K14,MAP3K14
cs_q8284_ST6GAL1,ST6GAL1
cs_b5493_ZNF2,ZNF2
cs_j9831_SPC24,SPC24
cs_j3919_HK1,HK1
cs_j4301_RPRD1A,RPRD1A
cs_j12329_SCGB1D2,SCGB1D2
cs_b7654_EREG,EREG
cs_j12912_GRB2,GRB2
cs_j12642_SSH3,SSH3
cs_q7531_IRAK2,IRAK2
cs_j6864_NTAN1,NTAN1
cs_j10094_ARL4C,ARL4C
cs_q6301_ZNF621,ZNF621
cs_q8902_IFT74,IFT74
cs_b10817_ZBBX,ZBBX
cs_b4163_SIGMAR1,SIGMAR1
cs_b7695_ERCC1,ERCC1
cs_q8485_TLK2,TLK2
cs_j12214_IFIT1B,IFIT1B
cs_j10174_KBTBD3,KBTBD3
cs_j9434_ZNF785,ZNF785
cs_b3606_WDR92,WDR92
cs_j10780_MPP5,MPP5
cs_b3566_RPRD1A,RPRD1A
cs_j7231_PRICKLE4,PRICKLE4
cs_q9610_TTK,TTK
cs_b9944_DPEP1,DPEP1
cs_j10053_CAMK1G,CAMK1G
cs_b10716_JPH4,JPH4
cs_j6750_CALR3,CALR3
cs_j7831_IL17RE,IL17RE
cs_q10525_NAA15,NAA15
cs_b3716_MRPL4,MRPL4
cs_j5803_DDX23,DDX23
cs_q10432_MRPL50,MRPL50
cs_b9533_GSTT2B,GSTT2B
cs_q9888_CNKSR3,CNKSR3
cs_q6320_MANSC1,MANSC1
cs_b9311_SERHL2,SERHL2
cs_q6823_ZNF250,ZNF250
cs_b9894_DPAGT1,DPAGT1
cs_b10807_C14orf118,C14orf118
cs_q6318_SMPD2,SMPD2
cs_b13146_GYPB,GYPB
cs_q11325_TULP3,TULP3
cs_b12887_TSR1,TSR1
cs_b12078_EGR1,EGR1
cs_b5486_OTUD6B,OTUD6B
cs_j6230_C1QTNF3,C1QTNF3
cs_j4495_PPP1R15A,PPP1R15A
cs_b5958_GPR35,GPR35
cs_j5794_CER1,CER1
cs_b12797_TUBA1C,TUBA1C
cs_b6077_CYC1,CYC1
cs_b8184_USP22,USP22
cs_q4443_BRE,BRE
cs_b5783_POGZ,POGZ
cs_b7153_IL23A,IL23A
cs_b5130_MAS1,MAS1
cs_q8635_CUL1,CUL1
cs_b8919_RPL9,RPL9
cs_q4369_SIRT2,SIRT2
cs_b12355_COX10,COX10
cs_j8625_COPS2,COPS2
cs_b9152_CRYBB3,CRYBB3
cs_b8943_TNNI2,TNNI2
cs_j8935_GNAI3,GNAI3
cs_q9385_SERPINB13,SERPINB13
cs_b8790_C14orf153,C14orf153
cs_j12109_C10orf96,C10orf96
cs_j5729_CTSG,CTSG
cs_j12711_POC5,POC5
cs_q8476_SLC9A6,SLC9A6
cs_q7442_OS9,OS9
cs_j4725_OVCA2,OVCA2
cs_b5669_PHOSPHO1,PHOSPHO1
cs_j10136_RAB8B,RAB8B
cs_b11671_DET1,DET1
cs_q7825_SGPL1,SGPL1
cs_j15278_IFNA10,IFNA10
cs_b6467_HPD,HPD
cs_q5815_MMP3,MMP3
cs_q8427_RGS6,RGS6
cs_q5692_PLEKHO2,PLEKHO2
cs_j13293_SREK1IP1,SREK1IP1
cs_b9300_VDAC3,VDAC3
cs_j12407_PVALB,PVALB
cs_j11981_ETV4,ETV4
cs_q9834_CLPB,CLPB
cs_b5355_CCND3,CCND3
cs_b10803_MRPL38,MRPL38
cs_j10597_IRF2BP1,IRF2BP1
cs_q5034_P2RY12,P2RY12
cs_q9739_FAM117B,FAM117B
cs_q8289_RING1,RING1
cs_j13891_MRPL12,MRPL12
cs_b3894_DMPK,DMPK
cs_b9391_ABCG8,ABCG8
cs_b8156_ZNF419,ZNF419
cs_j7858_CA14,CA14
cs_j10450_CYP2S1,CYP2S1
cs_q9618_SCLT1,SCLT1
cs_b7125_C12orf65,C12orf65
cs_b6045_FRMPD2,FRMPD2
cs_b6649_DPEP2,DPEP2
cs_b3737_ST6GALNAC3,ST6GALNAC3
cs_j10687_TNFSF9,TNFSF9
cs_q9366_LRRC27,LRRC27
cs_j13283_LYRM2,LYRM2
cs_j10656_SEL1L3,SEL1L3
cs_b8440_C5orf54,C5orf54
cs_j6600_RBFOX2,RBFOX2
cs_b12402_GDI2,GDI2
cs_j7059_FAM82A1,FAM82A1
cs_j9226_STX3,STX3
cs_q4877_FBL,FBL
cs_b10810_DYNC2LI1,DYNC2LI1
cs_j5577_NPHP4,NPHP4
cs_b3723_UCP1,UCP1
cs_j9803_MB21D1,MB21D1
cs_b6960_TNFRSF10B,TNFRSF10B
cs_q6871_MAK,MAK
cs_b9254_ALDH1L1,ALDH1L1
cs_b7910_LYPD3,LYPD3
cs_q9663_NFATC1,NFATC1
cs_j7798_MFGE8,MFGE8
cs_b12680_MUSTN1,MUSTN1
cs_j6989_ACY3,ACY3
cs_q7383_RALB,RALB
cs_j10845_WDR76,WDR76
cs_b5463_ASB9,ASB9
cs_b9544_IL12A,IL12A
cs_b10765_SMURF2,SMURF2
cs_j9090_SLC39A1,SLC39A1
cs_j9357_PLIN5,PLIN5
cs_q12282_RHOBTB2,RHOBTB2
cs_j11741_SPAST,SPAST
cs_b8927_MBP,MBP
cs_q7133_SLC5A2,SLC5A2
cs_j5391_ICAM1,ICAM1
cs_j10387_ANGPT2,ANGPT2
cs_q9802_VPS39,VPS39
cs_q9874_SLC22A12,SLC22A12
cs_q7945_RPL7,RPL7
cs_q8911_C19orf45,C19orf45
cs_b7825_SFRP4,SFRP4
cs_j10714_CTRB2,CTRB2
cs_q6334_SCYL1,SCYL1
cs_q7530_GBP6,GBP6
cs_b5757_PNKD,PNKD
cs_j10867_KIF1B,KIF1B
cs_b6362_SERPINB4,SERPINB4
cs_b9334_RNF115,RNF115
cs_j9771_ALPL,ALPL
cs_j11105_FAM46A,FAM46A
cs_q5049_DHRS9,DHRS9
cs_j10535_YIPF1,YIPF1
cs_b9217_GCM2,GCM2
cs_q4403_SSBP4,SSBP4
cs_q10302_TCAP,TCAP
cs_j11622_CCDC76,CCDC76
cs_b11185_IQCB1,IQCB1
cs_b12359_TUBA1A,TUBA1A
cs_b10350_IFNGR1,IFNGR1
cs_b12329_KRBA1,KRBA1
cs_q6307_SMAD3,SMAD3
cs_q8430_CYP20A1,CYP20A1
cs_j13619_AEN,AEN
cs_q7816_AHCYL2,AHCYL2
cs_b6223_SLC35A4,SLC35A4
cs_b12034_POLR2D,POLR2D
cs_j13614_WDYHV1,WDYHV1
cs_q11143b_DDX20,DDX20
cs_j8133_GFOD1,GFOD1
cs_b11233_ZNF669,ZNF669
cs_b9348_CPNE5,CPNE5
cs_j11749_SPATA20,SPATA20
cs_j13127_ATP5G3,ATP5G3
cs_b12865_EXOSC1,EXOSC1
cs_q7832_CHRND,CHRND
cs_b12767_HPCAL4,HPCAL4
cs_b9176_REEP1,REEP1
cs_b10667_SPPL2B,SPPL2B
cs_j12417_DEFA6,DEFA6
cs_b7157_ARL17A,ARL17A
cs_j6775_NEU2,NEU2
cs_j6966_KLK15,KLK15
cs_b13153_RIPPLY1,RIPPLY1
cs_q9592_DEFB1,DEFB1
cs_q9290_HLA-DRB1,HLA-DRB1
cs_q8886_TMEM200A,TMEM200A
cs_q8943_KLHL34,KLHL34
cs_q9716_RNF113A,RNF113A
cs_b4343_GSTM2,GSTM2
cs_q8003_CACNG5,CACNG5
cs_b10242_AGPAT6,AGPAT6
cs_b5431_CDK15,CDK15
cs_j4638_DDIT4,DDIT4
cs_j6237_GPR171,GPR171
cs_b10555_BPNT1,BPNT1
cs_b6256_PA2G4,PA2G4
cs_j12677_ARNT2,ARNT2
cs_j6584_CD68,CD68
cs_q9902_TREH,TREH
cs_j10453_CCNC,CCNC
cs_q4697_LGALS8,LGALS8
cs_b5641_SPSB2,SPSB2
cs_q4593_NAPG,NAPG
cs_q9659_ZFY,ZFY
cs_b5528_CCDC84,CCDC84
cs_b3695_HSD17B6,HSD17B6
cs_q8846_ARFGAP1,ARFGAP1
cs_q9647_CARKD,CARKD
cs_b5908_BRE,BRE
cs_q5920_CYP3A43,CYP3A43
cs_b11542_CCDC33,CCDC33
cs_j11864_MKX,MKX
cs_q4792_SRD5A1,SRD5A1
cs_q8667_MYBL1,MYBL1
cs_b4010_CMPK1,CMPK1
cs_q5882_TTC23,TTC23
cs_j9270_ARFGAP3,ARFGAP3
cs_q7037_MATN3,MATN3
cs_j9542_KLHL15,KLHL15
cs_q10396_CDC42SE2,CDC42SE2
cs_b5833_ECI2,ECI2
cs_b8122_TPM1,TPM1
cs_b11557_NOL10,NOL10
cs_q5385_MLST8,MLST8
cs_b7681_OSCP1,OSCP1
cs_b12703_BET1,BET1
cs_j12039_ZPLD1,ZPLD1
cs_q6820_FRS2,FRS2
cs_b5638_RPS4Y1,RPS4Y1
cs_j7648_AP1M2,AP1M2
cs_b13147_SNRPE,SNRPE
cs_q6374_TMEM89,TMEM89
cs_b10208_C9,C9
cs_b11568_POLI,POLI
cs_b11021_KLHDC8A,KLHDC8A
cs_b12292_CHL1,CHL1
cs_q7788_HBS1L,HBS1L
cs_b6073_PPP1CC,PPP1CC
cs_q6844_CYP1A1,CYP1A1
cs_q4590_IDS,IDS
cs_q7140_STXBP3,STXBP3
cs_j6609_LDHAL6B,LDHAL6B
cs_b3580_STARD10,STARD10
cs_b8150_TSNARE1,TSNARE1
cs_b3432_CD40LG,CD40LG
cs_b11203_OPCML,OPCML
cs_j6845_DDRGK1,DDRGK1
cs_j11465_NCL,NCL
cs_j7186_DMC1,DMC1
cs_j11544_SPRED2,SPRED2
cs_q7799_ESRP1,ESRP1
cs_q5377_LHX6,LHX6
cs_j13765_LMBRD1,LMBRD1
cs_j12628_CCDC82,CCDC82
cs_b11376_XAGE3,XAGE3
cs_q9840_HDAC10,HDAC10
cs_j9591_SYT1,SYT1
cs_b9302_RELL2,RELL2
cs_j9595_RIBC1,RIBC1
cs_j7490_KCNIP2,KCNIP2
cs_q7909_DNMT3A,DNMT3A
cs_b6065_PVRIG,PVRIG
cs_b6287_PRICKLE4,PRICKLE4
cs_q7761_FLRT1,FLRT1
cs_b9093_TKTL2,TKTL2
cs_b12281_NPPA,NPPA
cs_b4318_CRYBA1,CRYBA1
cs_b9356_ACSBG2,ACSBG2
cs_j5906_SLA,SLA
cs_b10362_DPP7,DPP7
cs_j4228_FBXO25,FBXO25
cs_j8302_MESP2,MESP2
cs_j10619_NT5DC3,NT5DC3
cs_q5481_PAK4,PAK4
cs_q8634_C9orf43,C9orf43
cs_j6642_CDK1,CDK1
cs_b5886_BTNL8,BTNL8
cs_j9166_C21orf59,C21orf59
cs_j11058_RNF135,RNF135
cs_q5100_SERPINB11,SERPINB11
cs_b12214_CPLX3,CPLX3
cs_j7017_DOK4,DOK4
